Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.150145,0.0,0.08775718098705901,123.15714285714286,0.4102061,-0.2028929,0.08775711144719806,0.4937934460916689,0.059444167,0.0954126,0.0003995825,1.1943004,1.0682791
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
20000,1.6297793,1.0,0.6261612463155092,51.50326797385621,0.3844668,0.22548907,0.626161220416524,0.36458344589553626,0.026080346,0.11082411,0.00039880042,0.5168513,0.5761482
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
30000,1.1936017,1.0,-0.7866821048488883,229.65116279069767,-0.063214965,0.57505125,-0.7706834129989147,1.964612230984494,0.0061968467,0.10621858,0.00039798606,0.41730213,0.5869685
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
40000,0.7913122,1.0,-0.848761839099184,234.14285714285714,-0.20759097,0.54361725,-0.858844526608785,0.8098990495006243,0.0032986721,0.10542745,0.00039722526,0.28124982,0.37908173
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
50000,0.6179766,1.0,-0.7250599361816421,224.46,-0.28010622,0.4005424,-0.7136042403678099,0.5611893540093055,0.0057498515,0.099224046,0.0003963989,0.19640067,0.20543256
60000,1.1799657,1.0,-0.6664956639556644,216.2051282051282,-0.30146614,0.35999742,-0.6827642990321647,0.6127107023465924,0.0065903002,0.09963643,0.00039557138,0.29657453,0.40270168
60000,1.1799657,1.0,-0.6664956639556644,216.2051282051282,-0.30146614,0.35999742,-0.6827642990321647,0.6127107023465924,0.0065903002,0.09963643,0.00039557138,0.29657453,0.40270168
60000,1.1799657,1.0,-0.6664956639556644,216.2051282051282,-0.30146614,0.35999742,-0.6827642990321647,0.6127107023465924,0.0065903002,0.09963643,0.00039557138,0.29657453,0.40270168
60000,1.1799657,1.0,-0.6664956639556644,216.2051282051282,-0.30146614,0.35999742,-0.6827642990321647,0.6127107023465924,0.0065903002,0.09963643,0.00039557138,0.29657453,0.40270168
60000,1.1799657,1.0,-0.6664956639556644,216.2051282051282,-0.30146614,0.35999742,-0.6827642990321647,0.6127107023465924,0.0065903002,0.09963643,0.00039557138,0.29657453,0.40270168
60000,1.1799657,1.0,-0.6664956639556644,216.2051282051282,-0.30146614,0.35999742,-0.6827642990321647,0.6127107023465924,0.0065903002,0.09963643,0.00039557138,0.29657453,0.40270168
60000,1.1799657,1.0,-0.6664956639556644,216.2051282051282,-0.30146614,0.35999742,-0.6827642990321647,0.6127107023465924,0.0065903002,0.09963643,0.00039557138,0.29657453,0.40270168
60000,1.1799657,1.0,-0.6664956639556644,216.2051282051282,-0.30146614,0.35999742,-0.6827642990321647,0.6127107023465924,0.0065903002,0.09963643,0.00039557138,0.29657453,0.40270168
60000,1.1799657,1.0,-0.6664956639556644,216.2051282051282,-0.30146614,0.35999742,-0.6827642990321647,0.6127107023465924,0.0065903002,0.09963643,0.00039557138,0.29657453,0.40270168
