Steps,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
,,,,,,,,,,,,,
90000,0.9287889,1,0.726263916,47.76851852,0.60127527,0.27657282,0.717546311,0.095242061,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.9287889,1,0.726263916,47.76851852,0.60127527,0.27657282,0.717546311,0.095242061,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.9287889,1,0.726263916,47.76851852,0.60127527,0.27657282,0.717546311,0.095242061,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.9287889,1,0.726263916,47.76851852,0.60127527,0.27657282,0.717546311,0.095242061,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.9287889,1,0.726263916,47.76851852,0.60127527,0.27657282,0.717546311,0.095242061,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.9287889,1,0.726263916,47.76851852,0.60127527,0.27657282,0.717546311,0.095242061,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.9287889,1,0.726263916,47.76851852,0.60127527,0.27657282,0.717546311,0.095242061,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.9287889,1,0.726263916,47.76851852,0.60127527,0.27657282,0.717546311,0.095242061,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.9287889,1,0.726263916,47.76851852,0.60127527,0.27657282,0.717546311,0.095242061,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.60127527,0.27657282,0.717546311,0.095242061,0.9287889,1,0.726263916,47.76851852,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.60127527,0.27657282,0.717546311,0.095242061,0.9287889,1,0.726263916,47.76851852,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.60127527,0.27657282,0.717546311,0.095242061,0.9287889,1,0.726263916,47.76851852,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.60127527,0.27657282,0.717546311,0.095242061,0.9287889,1,0.726263916,47.76851852,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.60127527,0.27657282,0.717546311,0.095242061,0.9287889,1,0.726263916,47.76851852,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.60127527,0.27657282,0.717546311,0.095242061,0.9287889,1,0.726263916,47.76851852,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.60127527,0.27657282,0.717546311,0.095242061,0.9287889,1,0.726263916,47.76851852,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.60127527,0.27657282,0.717546311,0.095242061,0.9287889,1,0.726263916,47.76851852,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.60127527,0.27657282,0.717546311,0.095242061,0.9287889,1,0.726263916,47.76851852,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.60127527,0.27657282,0.717546311,0.095242061,0.9287889,1,0.726263916,47.76851852,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
90000,0.60127527,0.27657282,0.9287889,1,0.726263916,47.76851852,0.717546311,0.095242061,0.012447719,0.09787278,0.000393236,0.1900412,0.15770943
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,1.0227238,2,0.262680741,101.4421053,0.31262657,0.28652364,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,0.31262657,0.28652364,0.282501743,0.246164439,1.0227238,2,0.262680741,101.4421053,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,0.31262657,0.28652364,0.282501743,0.246164439,1.0227238,2,0.262680741,101.4421053,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,0.31262657,0.28652364,0.282501743,0.246164439,1.0227238,2,0.262680741,101.4421053,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,0.31262657,0.28652364,0.282501743,0.246164439,1.0227238,2,0.262680741,101.4421053,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,0.31262657,0.28652364,0.282501743,0.246164439,1.0227238,2,0.262680741,101.4421053,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,0.31262657,0.28652364,0.282501743,0.246164439,1.0227238,2,0.262680741,101.4421053,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,0.31262657,0.28652364,0.282501743,0.246164439,1.0227238,2,0.262680741,101.4421053,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,0.31262657,0.28652364,0.282501743,0.246164439,1.0227238,2,0.262680741,101.4421053,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,0.31262657,0.28652364,0.282501743,0.246164439,1.0227238,2,0.262680741,101.4421053,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,0.31262657,0.28652364,0.282501743,0.246164439,1.0227238,2,0.262680741,101.4421053,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
100000,0.31262657,0.28652364,1.0227238,2,0.262680741,101.4421053,0.282501743,0.246164439,0.004763681,0.10094353,0.00039239,0.21659987,0.21694466
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,1.0508624,2,-0.278969084,174.6111111,-0.09377985,0.31199455,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,-0.09377985,0.31199455,-0.279018573,0.473931726,1.0508624,2,-0.278969084,174.6111111,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,-0.09377985,0.31199455,-0.279018573,0.473931726,1.0508624,2,-0.278969084,174.6111111,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,-0.09377985,0.31199455,-0.279018573,0.473931726,1.0508624,2,-0.278969084,174.6111111,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,-0.09377985,0.31199455,-0.279018573,0.473931726,1.0508624,2,-0.278969084,174.6111111,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,-0.09377985,0.31199455,-0.279018573,0.473931726,1.0508624,2,-0.278969084,174.6111111,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,-0.09377985,0.31199455,-0.279018573,0.473931726,1.0508624,2,-0.278969084,174.6111111,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,-0.09377985,0.31199455,-0.279018573,0.473931726,1.0508624,2,-0.278969084,174.6111111,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,-0.09377985,0.31199455,-0.279018573,0.473931726,1.0508624,2,-0.278969084,174.6111111,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,-0.09377985,0.31199455,-0.279018573,0.473931726,1.0508624,2,-0.278969084,174.6111111,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,-0.09377985,0.31199455,-0.279018573,0.473931726,1.0508624,2,-0.278969084,174.6111111,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
110000,-0.09377985,0.31199455,1.0508624,2,-0.278969084,174.6111111,-0.279018573,0.473931726,0.009655981,0.10428387,0.000391578,0.24716833,0.2769603
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,1.1193628,2,-0.320753035,180.4814815,-0.047190044,0.32909295,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,-0.047190044,0.32909295,-0.320703756,0.5926816,1.1193628,2,-0.320753035,180.4814815,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,-0.047190044,0.32909295,-0.320703756,0.5926816,1.1193628,2,-0.320753035,180.4814815,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,-0.047190044,0.32909295,-0.320703756,0.5926816,1.1193628,2,-0.320753035,180.4814815,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,-0.047190044,0.32909295,-0.320703756,0.5926816,1.1193628,2,-0.320753035,180.4814815,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,-0.047190044,0.32909295,-0.320703756,0.5926816,1.1193628,2,-0.320753035,180.4814815,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,-0.047190044,0.32909295,-0.320703756,0.5926816,1.1193628,2,-0.320753035,180.4814815,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,-0.047190044,0.32909295,-0.320703756,0.5926816,1.1193628,2,-0.320753035,180.4814815,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,-0.047190044,0.32909295,-0.320703756,0.5926816,1.1193628,2,-0.320753035,180.4814815,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,-0.047190044,0.32909295,-0.320703756,0.5926816,1.1193628,2,-0.320753035,180.4814815,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,-0.047190044,0.32909295,-0.320703756,0.5926816,1.1193628,2,-0.320753035,180.4814815,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
120000,-0.047190044,0.32909295,1.1193628,2,-0.320753035,180.4814815,-0.320703756,0.5926816,0.010963542,0.102793336,0.000390798,0.30202284,0.32700926
,,,,,,,,,,,,,
130000,1.132881,2,-0.090911062,154.6,-0.037558634,0.32147256,-0.118316701,0.436250052,0.008396834,0.098420806,0.000389962,0.27051216,0.25574082
,,,,,,,,,,,,,
130000,1.132881,2,-0.090911062,154.6,-0.037558634,0.32147256,-0.118316701,0.436250052,0.008396834,0.098420806,0.000389962,0.27051216,0.25574082
,,,,,,,,,,,,,
130000,1.132881,2,-0.090911062,154.6,-0.037558634,0.32147256,-0.118316701,0.436250052,0.008396834,0.098420806,0.000389962,0.27051216,0.25574082
,,,,,,,,,,,,,
130000,1.132881,2,-0.090911062,154.6,-0.037558634,0.32147256,-0.118316701,0.436250052,0.008396834,0.098420806,0.000389962,0.27051216,0.25574082
,,,,,,,,,,,,,
130000,1.132881,2,-0.090911062,154.6,-0.037558634,0.32147256,-0.118316701,0.436250052,0.008396834,0.098420806,0.000389962,0.27051216,0.25574082
,,,,,,,,,,,,,
130000,1.132881,2,-0.090911062,154.6,-0.037558634,0.32147256,-0.118316701,0.436250052,0.008396834,0.098420806,0.000389962,0.27051216,0.25574082
,,,,,,,,,,,,,
130000,1.132881,2,-0.090911062,154.6,-0.037558634,0.32147256,-0.118316701,0.436250052,0.008396834,0.098420806,0.000389962,0.27051216,0.25574082
,,,,,,,,,,,,,
130000,1.132881,2,-0.090911062,154.6,-0.037558634,0.32147256,-0.118316701,0.436250052,0.008396834,0.098420806,0.000389962,0.27051216,0.25574082
,,,,,,,,,,,,,
130000,1.132881,2,-0.090911062,154.6,-0.037558634,0.32147256,-0.118316701,0.436250052,0.008396834,0.098420806,0.000389962,0.27051216,0.25574082
,,,,,,,,,,,,,
130000,1.132881,2,-0.090911062,154.6,-0.037558634,0.32147256,-0.118316701,0.436250052,0.008396834,0.098420806,0.000389962,0.27051216,0.25574082
,,,,,,,,,,,,,
130000,1.132881,2,-0.090911062,154.6,-0.037558634,0.32147256,-0.118316701,0.436250052,0.008396834,0.098420806,0.000389962,0.27051216,0.25574082
,,,,,,,,,,,,,
130000,1.132881,2,-0.090911062,154.6,-0.037558634,0.32147256,-0.118316701,0.436250052,0.008396834,0.098420806,0.000389962,0.27051216,0.25574082
,,,,,,,,,,,,,
