Steps,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
80000,-0.45693612,0.5050971,1.1558268,0.0,-1.0670158109638752,235.3095238095238,-1.068715527290251,1.0269244611263275,0.0014160406,0.095992275,0.00029679775,0.40563035,0.3704506
90000,1.0268102,0.0,-0.4200387,0.45742393,-1.1061332659155596,237.4,-1.1034797509995902,0.9609680539224206,0.0012837152,0.10431037,0.00029639094,0.37374502,0.28502044
90000,-0.4200387,0.45742393,1.0268102,0.0,-1.1061332659155596,237.4,-1.1034797509995902,0.9609680539224206,0.0012837152,0.10431037,0.00029639094,0.37374502,0.28502044
90000,-0.4200387,0.45742393,1.0268102,0.0,-1.1061332659155596,237.4,-1.1034797509995902,0.9609680539224206,0.0012837152,0.10431037,0.00029639094,0.37374502,0.28502044
90000,-0.4200387,0.45742393,1.0268102,0.0,-1.1061332659155596,237.4,-1.1034797509995902,0.9609680539224206,0.0012837152,0.10431037,0.00029639094,0.37374502,0.28502044
100000,1.0907255,0.0,-0.42276135,0.41632685,-1.059999936005278,233.5952380952381,-1.0600000697942007,0.8738919755532628,0.000898383,0.09449895,0.00029594093,0.34340364,0.25231344
100000,-0.42276135,0.41632685,1.0907255,0.0,-1.059999936005278,233.5952380952381,-1.0600000697942007,0.8738919755532628,0.000898383,0.09449895,0.00029594093,0.34340364,0.25231344
100000,-0.42276135,0.41632685,1.0907255,0.0,-1.059999936005278,233.5952380952381,-1.0600000697942007,0.8738919755532628,0.000898383,0.09449895,0.00029594093,0.34340364,0.25231344
100000,-0.42276135,0.41632685,1.0907255,0.0,-1.059999936005278,233.5952380952381,-1.0600000697942007,0.8738919755532628,0.000898383,0.09449895,0.00029594093,0.34340364,0.25231344
110000,0.9309047,0.0,-0.4283599,0.37563127,-1.0720868985948113,228.3913043478261,-1.0737186014652251,0.7548320767780144,0.0011928419,0.10038613,0.00029549227,0.3061798,0.21446963
110000,-0.4283599,0.37563127,0.9309047,0.0,-1.0720868985948113,228.3913043478261,-1.0737186014652251,0.7548320767780144,0.0011928419,0.10038613,0.00029549227,0.3061798,0.21446963
110000,-0.4283599,0.37563127,0.9309047,0.0,-1.0720868985948113,228.3913043478261,-1.0737186014652251,0.7548320767780144,0.0011928419,0.10038613,0.00029549227,0.3061798,0.21446963
110000,-0.4283599,0.37563127,0.9309047,0.0,-1.0720868985948113,228.3913043478261,-1.0737186014652251,0.7548320767780144,0.0011928419,0.10038613,0.00029549227,0.3061798,0.21446963
120000,0.9054811,0.0,-0.41761118,0.3484852,-1.0200231934540234,235.95348837209303,-1.020023325848025,0.7734815310253653,0.0021101541,0.09718062,0.00029504692,0.3141628,0.23097019
120000,-0.41761118,0.3484852,0.9054811,0.0,-1.0200231934540234,235.95348837209303,-1.020023325848025,0.7734815310253653,0.0021101541,0.09718062,0.00029504692,0.3141628,0.23097019
120000,-0.41761118,0.3484852,0.9054811,0.0,-1.0200231934540234,235.95348837209303,-1.020023325848025,0.7734815310253653,0.0021101541,0.09718062,0.00029504692,0.3141628,0.23097019
120000,-0.41761118,0.3484852,0.9054811,0.0,-1.0200231934540234,235.95348837209303,-1.020023325848025,0.7734815310253653,0.0021101541,0.09718062,0.00029504692,0.3141628,0.23097019
130000,0.904807,0.0,-0.40518162,0.33670452,-1.0627718668884452,237.76315789473685,-1.061128278573354,0.7849803771346043,0.0008556956,0.09474264,0.00029463894,0.3130549,0.21235739
130000,-0.40518162,0.33670452,0.904807,0.0,-1.0627718668884452,237.76315789473685,-1.061128278573354,0.7849803771346043,0.0008556956,0.09474264,0.00029463894,0.3130549,0.21235739
130000,-0.40518162,0.33670452,0.904807,0.0,-1.0627718668884452,237.76315789473685,-1.061128278573354,0.7849803771346043,0.0008556956,0.09474264,0.00029463894,0.3130549,0.21235739
130000,-0.40518162,0.33670452,0.904807,0.0,-1.0627718668884452,237.76315789473685,-1.061128278573354,0.7849803771346043,0.0008556956,0.09474264,0.00029463894,0.3130549,0.21235739
140000,0.9565226,0.0,-0.41177273,0.3280278,-1.0433332691290638,241.38095238095238,-1.0444553625292894,0.7856917085534916,0.0005792578,0.092216924,0.0002942297,0.31036058,0.18767056
140000,-0.41177273,0.3280278,0.9565226,0.0,-1.0433332691290638,241.38095238095238,-1.0444553625292894,0.7856917085534916,0.0005792578,0.092216924,0.0002942297,0.31036058,0.18767056
140000,-0.41177273,0.3280278,0.9565226,0.0,-1.0433332691290638,241.38095238095238,-1.0444553625292894,0.7856917085534916,0.0005792578,0.092216924,0.0002942297,0.31036058,0.18767056
140000,-0.41177273,0.3280278,0.9565226,0.0,-1.0433332691290638,241.38095238095238,-1.0444553625292894,0.7856917085534916,0.0005792578,0.092216924,0.0002942297,0.31036058,0.18767056
150000,0.9462378,0.0,-0.39870936,0.3309172,-1.0675453937993469,225.54545454545453,-1.0659852537843917,0.7213634338643816,0.0011752952,0.097932935,0.00029377738,0.29201835,0.15337053
150000,-0.39870936,0.3309172,0.9462378,0.0,-1.0675453937993469,225.54545454545453,-1.0659852537843917,0.7213634338643816,0.0011752952,0.097932935,0.00029377738,0.29201835,0.15337053
150000,-0.39870936,0.3309172,0.9462378,0.0,-1.0675453937993469,225.54545454545453,-1.0659852537843917,0.7213634338643816,0.0011752952,0.097932935,0.00029377738,0.29201835,0.15337053
150000,-0.39870936,0.3309172,0.9462378,0.0,-1.0675453937993469,225.54545454545453,-1.0659852537843917,0.7213634338643816,0.0011752952,0.097932935,0.00029377738,0.29201835,0.15337053
160000,1.0373104,0.0,-0.40573025,0.31621927,-1.0207131084401246,247.69767441860466,-1.02126991606894,0.7074404876856577,0.0002630775,0.09750978,0.0002933247,0.26916987,0.15349877
160000,-0.40573025,0.31621927,1.0373104,0.0,-1.0207131084401246,247.69767441860466,-1.02126991606894,0.7074404876856577,0.0002630775,0.09750978,0.0002933247,0.26916987,0.15349877
160000,-0.40573025,0.31621927,1.0373104,0.0,-1.0207131084401246,247.69767441860466,-1.02126991606894,0.7074404876856577,0.0002630775,0.09750978,0.0002933247,0.26916987,0.15349877
160000,-0.40573025,0.31621927,1.0373104,0.0,-1.0207131084401246,247.69767441860466,-1.02126991606894,0.7074404876856577,0.0002630775,0.09750978,0.0002933247,0.26916987,0.15349877
170000,0.93558735,0.0,-0.40108234,0.29387003,-1.0230990317587212,247.35135135135135,-1.0224211286557348,0.671619262350233,0.00038881882,0.09843501,0.00029291565,0.25490546,0.13063608
170000,-0.40108234,0.29387003,0.93558735,0.0,-1.0230990317587212,247.35135135135135,-1.0224211286557348,0.671619262350233,0.00038881882,0.09843501,0.00029291565,0.25490546,0.13063608
170000,-0.40108234,0.29387003,0.93558735,0.0,-1.0230990317587212,247.35135135135135,-1.0224211286557348,0.671619262350233,0.00038881882,0.09843501,0.00029291565,0.25490546,0.13063608
170000,-0.40108234,0.29387003,0.93558735,0.0,-1.0230990317587212,247.35135135135135,-1.0224211286557348,0.671619262350233,0.00038881882,0.09843501,0.00029291565,0.25490546,0.13063608
180000,0.93164307,0.0,-0.4037702,0.2687266,-0.9701937324215852,240.93023255813952,-0.970193873311198,0.5538195479054784,0.0010420918,0.09660649,0.00029250738,0.22499506,0.12411924
180000,-0.4037702,0.2687266,0.93164307,0.0,-0.9701937324215852,240.93023255813952,-0.970193873311198,0.5538195479054784,0.0010420918,0.09660649,0.00029250738,0.22499506,0.12411924
180000,-0.4037702,0.2687266,0.93164307,0.0,-0.9701937324215852,240.93023255813952,-0.970193873311198,0.5538195479054784,0.0010420918,0.09660649,0.00029250738,0.22499506,0.12411924
180000,-0.4037702,0.2687266,0.93164307,0.0,-0.9701937324215852,240.93023255813952,-0.970193873311198,0.5538195479054784,0.0010420918,0.09660649,0.00029250738,0.22499506,0.12411924
190000,0.89376336,0.0,-0.38620505,0.24239925,-0.9999918043102343,242.2439024390244,-0.9999917432665825,0.5393757898360491,0.0015016005,0.09907855,0.00029205607,0.22551031,0.10766959
190000,-0.38620505,0.24239925,0.89376336,0.0,-0.9999918043102343,242.2439024390244,-0.9999917432665825,0.5393757898360491,0.0015016005,0.09907855,0.00029205607,0.22551031,0.10766959
190000,-0.38620505,0.24239925,0.89376336,0.0,-0.9999918043102343,242.2439024390244,-0.9999917432665825,0.5393757898360491,0.0015016005,0.09907855,0.00029205607,0.22551031,0.10766959
190000,-0.38620505,0.24239925,0.89376336,0.0,-0.9999918043102343,242.2439024390244,-0.9999917432665825,0.5393757898360491,0.0015016005,0.09907855,0.00029205607,0.22551031,0.10766959
200000,1.0061835,0.0,-0.4025818,0.23443124,-1.0138861113114328,245.7560975609756,-1.0135556310415268,0.5839514530130795,0.00020507186,0.107208356,0.0002916468,0.2365135,0.14110772
200000,-0.4025818,0.23443124,1.0061835,0.0,-1.0138861113114328,245.7560975609756,-1.0135556310415268,0.5839514530130795,0.00020507186,0.107208356,0.0002916468,0.2365135,0.14110772
200000,-0.4025818,0.23443124,1.0061835,0.0,-1.0138861113114328,245.7560975609756,-1.0135556310415268,0.5839514530130795,0.00020507186,0.107208356,0.0002916468,0.2365135,0.14110772
200000,-0.4025818,0.23443124,1.0061835,0.0,-1.0138861113114328,245.7560975609756,-1.0135556310415268,0.5839514530130795,0.00020507186,0.107208356,0.0002916468,0.2365135,0.14110772
210000,0.9716407,0.0,-0.40501285,0.23080842,-0.9985262470650732,248.0,-0.9985263904458598,0.5621524790399953,9.356023e-05,0.100760534,0.00029123714,0.23558004,0.12958297
210000,-0.40501285,0.23080842,0.9716407,0.0,-0.9985262470650732,248.0,-0.9985263904458598,0.5621524790399953,9.356023e-05,0.100760534,0.00029123714,0.23558004,0.12958297
210000,-0.40501285,0.23080842,0.9716407,0.0,-0.9985262470650732,248.0,-0.9985263904458598,0.5621524790399953,9.356023e-05,0.100760534,0.00029123714,0.23558004,0.12958297
210000,-0.40501285,0.23080842,0.9716407,0.0,-0.9985262470650732,248.0,-0.9985263904458598,0.5621524790399953,9.356023e-05,0.100760534,0.00029123714,0.23558004,0.12958297
220000,0.98251534,0.0,-0.3987178,0.22720711,-0.9985332646057941,248.0,-0.998533408343792,0.5298204142600298,0.000119407036,0.09775805,0.0002907818,0.20757827,0.11108992
220000,-0.3987178,0.22720711,0.98251534,0.0,-0.9985332646057941,248.0,-0.998533408343792,0.5298204142600298,0.000119407036,0.09775805,0.0002907818,0.20757827,0.11108992
220000,-0.3987178,0.22720711,0.98251534,0.0,-0.9985332646057941,248.0,-0.998533408343792,0.5298204142600298,0.000119407036,0.09775805,0.0002907818,0.20757827,0.11108992
220000,-0.3987178,0.22720711,0.98251534,0.0,-0.9985332646057941,248.0,-0.998533408343792,0.5298204142600298,0.000119407036,0.09775805,0.0002907818,0.20757827,0.11108992
230000,0.96411395,0.0,-0.39931595,0.22652432,-1.0186332636629232,246.75,-1.019111183973459,0.5166962964412494,0.00021003024,0.099071935,0.00029032765,0.20980819,0.10995451
230000,-0.39931595,0.22652432,0.96411395,0.0,-1.0186332636629232,246.75,-1.019111183973459,0.5166962964412494,0.00021003024,0.099071935,0.00029032765,0.20980819,0.10995451
230000,-0.39931595,0.22652432,0.96411395,0.0,-1.0186332636629232,246.75,-1.019111183973459,0.5166962964412494,0.00021003024,0.099071935,0.00029032765,0.20980819,0.10995451
230000,-0.39931595,0.22652432,0.96411395,0.0,-1.0186332636629232,246.75,-1.019111183973459,0.5166962964412494,0.00021003024,0.099071935,0.00029032765,0.20980819,0.10995451
240000,0.97934717,0.0,-0.39140993,0.2251428,-0.9985665979387705,248.0,-0.9986334085464478,0.5076104544103146,8.821749e-05,0.09876913,0.0002899187,0.20498532,0.13391918
240000,-0.39140993,0.2251428,0.97934717,0.0,-0.9985665979387705,248.0,-0.9986334085464478,0.5076104544103146,8.821749e-05,0.09876913,0.0002899187,0.20498532,0.13391918
240000,-0.39140993,0.2251428,0.97934717,0.0,-0.9985665979387705,248.0,-0.9986334085464478,0.5076104544103146,8.821749e-05,0.09876913,0.0002899187,0.20498532,0.13391918
240000,-0.39140993,0.2251428,0.97934717,0.0,-0.9985665979387705,248.0,-0.9986334085464478,0.5076104544103146,8.821749e-05,0.09876913,0.0002899187,0.20498532,0.13391918
250000,0.8363895,0.0,-0.39650646,0.21749473,-1.0680605362180027,237.0,-1.0664889560805426,0.4446061083012157,0.0008856688,0.10023016,0.0002895118,0.18409984,0.08536945
250000,-0.39650646,0.21749473,0.8363895,0.0,-1.0680605362180027,237.0,-1.0664889560805426,0.4446061083012157,0.0008856688,0.10023016,0.0002895118,0.18409984,0.08536945
250000,-0.39650646,0.21749473,0.8363895,0.0,-1.0680605362180027,237.0,-1.0664889560805426,0.4446061083012157,0.0008856688,0.10023016,0.0002895118,0.18409984,0.08536945
250000,-0.39650646,0.21749473,0.8363895,0.0,-1.0680605362180027,237.0,-1.0664889560805426,0.4446061083012157,0.0008856688,0.10023016,0.0002895118,0.18409984,0.08536945
260000,0.8661342,0.0,-0.4003417,0.20525767,-1.0370158042226518,245.66666666666666,-1.0379838129369223,0.43954561141932885,0.00024631486,0.0991604,0.000289059,0.18502136,0.10094112
260000,-0.4003417,0.20525767,0.8661342,0.0,-1.0370158042226518,245.66666666666666,-1.0379838129369223,0.43954561141932885,0.00024631486,0.0991604,0.000289059,0.18502136,0.10094112
260000,-0.4003417,0.20525767,0.8661342,0.0,-1.0370158042226518,245.66666666666666,-1.0379838129369223,0.43954561141932885,0.00024631486,0.0991604,0.000289059,0.18502136,0.10094112
260000,-0.4003417,0.20525767,0.8661342,0.0,-1.0370158042226518,245.66666666666666,-1.0379838129369223,0.43954561141932885,0.00024631486,0.0991604,0.000289059,0.18502136,0.10094112
270000,0.90406275,0.0,-0.41857624,0.20182745,-1.0492981768421534,247.5,-1.0492281490250637,0.46767021049010127,0.0006813834,0.09449533,0.00028865298,0.19414055,0.08769317
270000,-0.41857624,0.20182745,0.90406275,0.0,-1.0492981768421534,247.5,-1.0492281490250637,0.46767021049010127,0.0006813834,0.09449533,0.00028865298,0.19414055,0.08769317
270000,-0.41857624,0.20182745,0.90406275,0.0,-1.0492981768421534,247.5,-1.0492281490250637,0.46767021049010127,0.0006813834,0.09449533,0.00028865298,0.19414055,0.08769317
270000,-0.41857624,0.20182745,0.90406275,0.0,-1.0492981768421534,247.5,-1.0492281490250637,0.46767021049010127,0.0006813834,0.09449533,0.00028865298,0.19414055,0.08769317
280000,1.053406,0.0,-0.43618062,0.18770762,-1.1043808872844758,226.9047619047619,-1.1019535563712897,0.4040013780860707,0.0009753527,0.0959406,0.0002882444,0.18001156,0.1035982
280000,-0.43618062,0.18770762,1.053406,0.0,-1.1043808872844758,226.9047619047619,-1.1019535563712897,0.4040013780860707,0.0009753527,0.0959406,0.0002882444,0.18001156,0.1035982
280000,-0.43618062,0.18770762,1.053406,0.0,-1.1043808872844758,226.9047619047619,-1.1019535563712897,0.4040013780860707,0.0009753527,0.0959406,0.0002882444,0.18001156,0.1035982
280000,-0.43618062,0.18770762,1.053406,0.0,-1.1043808872844758,226.9047619047619,-1.1019535563712897,0.4040013780860707,0.0009753527,0.0959406,0.0002882444,0.18001156,0.1035982
290000,1.1313083,0.0,-0.44201326,0.165008,-1.015174537642105,240.28571428571428,-1.0151746798129309,0.36849538964175044,0.00072799344,0.0924923,0.00028779556,0.15622559,0.10728024
290000,-0.44201326,0.165008,1.1313083,0.0,-1.015174537642105,240.28571428571428,-1.0151746798129309,0.36849538964175044,0.00072799344,0.0924923,0.00028779556,0.15622559,0.10728024
290000,-0.44201326,0.165008,1.1313083,0.0,-1.015174537642105,240.28571428571428,-1.0151746798129309,0.36849538964175044,0.00072799344,0.0924923,0.00028779556,0.15622559,0.10728024
290000,-0.44201326,0.165008,1.1313083,0.0,-1.015174537642105,240.28571428571428,-1.0151746798129309,0.36849538964175044,0.00072799344,0.0924923,0.00028779556,0.15622559,0.10728024
300000,1.1685452,0.0,-0.42090732,0.15774469,-0.998632409878505,248.0,-0.998631656954163,0.3823528576054071,9.3991366e-05,0.098907165,0.00028734218,0.15214543,0.12117873
300000,-0.42090732,0.15774469,1.1685452,0.0,-0.998632409878505,248.0,-0.998631656954163,0.3823528576054071,9.3991366e-05,0.098907165,0.00028734218,0.15214543,0.12117873
300000,-0.42090732,0.15774469,1.1685452,0.0,-0.998632409878505,248.0,-0.998631656954163,0.3823528576054071,9.3991366e-05,0.098907165,0.00028734218,0.15214543,0.12117873
300000,-0.42090732,0.15774469,1.1685452,0.0,-0.998632409878505,248.0,-0.998631656954163,0.3823528576054071,9.3991366e-05,0.098907165,0.00028734218,0.15214543,0.12117873
310000,0.99942243,0.0,-0.4154446,0.16495405,-1.023707249258622,242.1219512195122,-1.0237399092534694,0.3982180962111892,0.00046091218,0.09662407,0.0002869367,0.15566622,0.106668375
310000,-0.4154446,0.16495405,0.99942243,0.0,-1.023707249258622,242.1219512195122,-1.0237399092534694,0.3982180962111892,0.00046091218,0.09662407,0.0002869367,0.15566622,0.106668375
310000,-0.4154446,0.16495405,0.99942243,0.0,-1.023707249258622,242.1219512195122,-1.0237399092534694,0.3982180962111892,0.00046091218,0.09662407,0.0002869367,0.15566622,0.106668375
310000,-0.4154446,0.16495405,0.99942243,0.0,-1.023707249258622,242.1219512195122,-1.0237399092534694,0.3982180962111892,0.00046091218,0.09662407,0.0002869367,0.15566622,0.106668375
320000,1.0833728,0.0,-0.40826225,0.16830762,-0.9984614697213356,248.0,-0.9984274277320275,0.42028555885339397,6.581934e-05,0.11993897,0.00028652744,0.18031581,0.14642821
320000,-0.40826225,0.16830762,1.0833728,0.0,-0.9984614697213356,248.0,-0.9984274277320275,0.42028555885339397,6.581934e-05,0.11993897,0.00028652744,0.18031581,0.14642821
320000,-0.40826225,0.16830762,1.0833728,0.0,-0.9984614697213356,248.0,-0.9984274277320275,0.42028555885339397,6.581934e-05,0.11993897,0.00028652744,0.18031581,0.14642821
320000,-0.40826225,0.16830762,1.0833728,0.0,-0.9984614697213356,248.0,-0.9984274277320275,0.42028555885339397,6.581934e-05,0.11993897,0.00028652744,0.18031581,0.14642821
330000,1.0088713,0.0,-0.41554838,0.17055401,-1.0147878113996491,240.6818181818182,-1.014429705672794,0.39388153817918564,0.00045715732,0.10044704,0.00028607188,0.15350299,0.11789952
330000,-0.41554838,0.17055401,1.0088713,0.0,-1.0147878113996491,240.6818181818182,-1.014429705672794,0.39388153817918564,0.00045715732,0.10044704,0.00028607188,0.15350299,0.11789952
330000,-0.41554838,0.17055401,1.0088713,0.0,-1.0147878113996491,240.6818181818182,-1.014429705672794,0.39388153817918564,0.00045715732,0.10044704,0.00028607188,0.15350299,0.11789952
330000,-0.41554838,0.17055401,1.0088713,0.0,-1.0147878113996491,240.6818181818182,-1.014429705672794,0.39388153817918564,0.00045715732,0.10044704,0.00028607188,0.15350299,0.11789952
340000,0.97215,0.0,-0.41573092,0.16565979,-1.0201950567240667,241.26829268292684,-1.020766742527485,0.36260539181530477,0.0003287034,0.097388536,0.0002856149,0.14798543,0.12321135
340000,-0.41573092,0.16565979,0.97215,0.0,-1.0201950567240667,241.26829268292684,-1.020766742527485,0.36260539181530477,0.0003287034,0.097388536,0.0002856149,0.14798543,0.12321135
340000,-0.41573092,0.16565979,0.97215,0.0,-1.0201950567240667,241.26829268292684,-1.020766742527485,0.36260539181530477,0.0003287034,0.097388536,0.0002856149,0.14798543,0.12321135
340000,-0.41573092,0.16565979,0.97215,0.0,-1.0201950567240667,241.26829268292684,-1.020766742527485,0.36260539181530477,0.0003287034,0.097388536,0.0002856149,0.14798543,0.12321135
350000,1.0339046,0.0,-0.43291906,0.15728766,-1.008957198421017,244.2051282051282,-1.0088889675262647,0.36800794035960466,0.00030716098,0.09339444,0.0002852067,0.15121001,0.13678534
350000,-0.43291906,0.15728766,1.0339046,0.0,-1.008957198421017,244.2051282051282,-1.0088889675262647,0.36800794035960466,0.00030716098,0.09339444,0.0002852067,0.15121001,0.13678534
350000,-0.43291906,0.15728766,1.0339046,0.0,-1.008957198421017,244.2051282051282,-1.0088889675262647,0.36800794035960466,0.00030716098,0.09339444,0.0002852067,0.15121001,0.13678534
350000,-0.43291906,0.15728766,1.0339046,0.0,-1.008957198421017,244.2051282051282,-1.0088889675262647,0.36800794035960466,0.00030716098,0.09339444,0.0002852067,0.15121001,0.13678534
360000,0.9897759,0.0,-0.41641998,0.1611435,-1.0033797762995629,243.41860465116278,-1.0033031038262628,0.3841932529414242,4.8034497e-05,0.098020434,0.00028479722,0.15230823,0.13603719
360000,-0.41641998,0.1611435,0.9897759,0.0,-1.0033797762995629,243.41860465116278,-1.0033031038262628,0.3841932529414242,4.8034497e-05,0.098020434,0.00028479722,0.15230823,0.13603719
360000,-0.41641998,0.1611435,0.9897759,0.0,-1.0033797762995629,243.41860465116278,-1.0033031038262628,0.3841932529414242,4.8034497e-05,0.098020434,0.00028479722,0.15230823,0.13603719
360000,-0.41641998,0.1611435,0.9897759,0.0,-1.0033797762995629,243.41860465116278,-1.0033031038262628,0.3841932529414242,4.8034497e-05,0.098020434,0.00028479722,0.15230823,0.13603719
370000,0.92311174,0.0,-0.41108063,0.16544592,-1.0122332659258972,245.15,-1.0122334107756614,0.3860727806109935,0.00019819029,0.10054588,0.00028434518,0.1714983,0.10808784
370000,-0.41108063,0.16544592,0.92311174,0.0,-1.0122332659258972,245.15,-1.0122334107756614,0.3860727806109935,0.00019819029,0.10054588,0.00028434518,0.1714983,0.10808784
370000,-0.41108063,0.16544592,0.92311174,0.0,-1.0122332659258972,245.15,-1.0122334107756614,0.3860727806109935,0.00019819029,0.10054588,0.00028434518,0.1714983,0.10808784
370000,-0.41108063,0.16544592,0.92311174,0.0,-1.0122332659258972,245.15,-1.0122334107756614,0.3860727806109935,0.00019819029,0.10054588,0.00028434518,0.1714983,0.10808784
380000,0.8543462,0.0,-0.39947543,0.15014811,-0.9984714759786318,248.0,-0.998471621333099,0.37498269720775323,0.0002704998,0.09827539,0.0002839347,0.14928226,0.09404017
