Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.158639,0.0,0.06620118893875644,132.9655172413793,0.3488387,-0.1545268,0.0848596127409684,0.47113013280588284,0.05214677,0.10144298,0.00039956233,1.1580635,1.0366781
20000,1.8126265,1.0,0.5842100707128364,58.31506849315068,0.37582397,0.16471294,0.5734512402492316,0.29786148775039484,0.010184137,0.10201732,0.00039878892,0.42390507,0.51736987
30000,1.2295359,1.0,-0.419006886096516,201.95833333333334,0.037481524,0.6459983,-0.41900700765351456,1.3867570394068025,0.022496564,0.10947776,0.0003979602,0.47753137,0.5804804
40000,0.8845489,1.0,-0.7865628991534727,228.26666666666668,0.0070711817,0.7999355,-0.7865630361768935,0.8622622653841973,0.007034857,0.092513435,0.0003971939,0.26832628,0.39046454
50000,0.6961156,1.0,-0.4423878223338926,190.83636363636364,-0.034270238,0.5542734,-0.43206178093398057,0.39510850028859246,0.008010434,0.097019635,0.00039642327,0.18330015,0.15945126
60000,0.50821245,1.0,-0.2721072930913671,172.52542372881356,-0.058033712,0.39882603,-0.2721299847303811,0.3844839176005226,0.011333553,0.108682916,0.00039557886,0.2067138,0.21543345
70000,0.2458439,1.0,-0.3901725675636304,181.03571428571428,-0.16719425,0.295802,-0.4222976677119732,0.2193573387007096,0.00842596,0.10447569,0.00039475173,0.09949468,0.107501544
80000,0.2354699,1.0,0.38412421329777835,94.17647058823529,0.21745475,0.20070477,0.3833660056778029,0.08260077712874786,0.016835473,0.106599405,0.00039400408,0.08703845,0.06315633
90000,0.36784902,1.0,0.39918882118958354,87.2566371681416,0.3000527,0.19826986,0.39912979027866263,0.14100182911100906,0.014590258,0.10194345,0.00039325174,0.15462239,0.108759835
100000,0.14963569,2.0,0.7306720632033282,46.32795698924731,0.63102615,0.21200131,0.7314937731480216,0.051915258779265186,0.0058043133,0.1038814,0.00039240246,0.109177075,0.08677298
110000,0.36378118,2.0,-0.7420542006229245,224.30232558139534,-0.1777459,0.22314218,-0.7227084077894688,0.4114059918560088,0.004967655,0.10813575,0.00039157958,0.19979356,0.19445316
120000,0.33320153,2.0,-0.8389332696433283,230.13333333333333,-0.3141477,0.22725637,-0.8490000795572996,0.34919124057826895,0.0035656993,0.09842825,0.00039083022,0.11899257,0.14184174
130000,0.6222061,2.0,-0.8420529635676014,237.02272727272728,-0.32491544,0.19943835,-0.8345318252132052,0.5102340072792556,0.0032157104,0.09415738,0.00038999034,0.19899721,0.23467632
140000,0.24292158,2.0,-0.7201549745933694,224.7674418604651,-0.2352887,0.1778608,-0.7265152233568105,0.29631072403439745,0.0039215945,0.09886567,0.00038913143,0.08125156,0.072791904
150000,0.69457984,2.0,-0.8568888226734652,236.1904761904762,-0.20108645,0.17661119,-0.860217134619868,0.43609729344241843,0.004397685,0.1016631,0.00038843244,0.18601902,0.20499033
160000,0.6665115,2.0,-0.799597157917257,229.375,-0.24765526,0.22149923,-0.799597297484676,0.4961392399466907,0.0032002188,0.10051085,0.0003876364,0.20047756,0.19666976
170000,0.6192344,2.0,-0.8166828632252519,226.8048780487805,-0.27630433,0.18116999,-0.8121334053575993,0.3308789724018425,0.0026872572,0.106873415,0.00038675783,0.14865574,0.1441001
180000,0.49909356,2.0,-0.5636311475474863,203.14893617021278,-0.3052728,0.20488216,-0.5636028989832452,0.348625941281306,0.0053945007,0.095327325,0.00038598976,0.1559743,0.18661337
190000,0.5232727,2.0,-0.6815735796888813,221.02325581395348,-0.3496115,0.2409991,-0.6888106709176843,0.4157198960892856,0.006324825,0.09865137,0.00038522447,0.16835913,0.14582565
200000,0.507196,2.0,-0.7250666028250836,224.0,-0.2884321,0.2255188,-0.7250667386584811,0.4363284627596537,0.006271792,0.099647895,0.00038435566,0.1835126,0.14339025
210000,0.46972135,2.0,-0.6367897926576679,217.3695652173913,-0.23862368,0.21336938,-0.6367899179458618,0.37374706558235316,0.005975545,0.09971811,0.000383601,0.15250513,0.12690623
220000,0.5556434,2.0,-0.7882459683432466,225.1904761904762,-0.2215331,0.20132615,-0.7830813672484421,0.33804296456822536,0.0034317747,0.102213524,0.00038283653,0.15523884,0.1270481
230000,0.6064943,2.0,-0.4516100054299283,196.24528301886792,-0.17948413,0.16964796,-0.46176548302173615,0.34647248400789166,0.008342003,0.09766878,0.00038200174,0.16233562,0.14319894
240000,0.5572897,2.0,-0.6535289253249926,210.7391304347826,-0.16895856,0.1816198,-0.6535290447266205,0.3635304638630022,0.0039843265,0.099049345,0.00038116143,0.1619532,0.16025102
250000,0.7151164,2.0,-0.5472108277644278,196.53061224489795,-0.22460097,0.19874701,-0.5472109372518501,0.2916985776427449,0.002822123,0.09881445,0.0003804,0.15117964,0.1616407
