Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.158577,0.0,-0.1719258778978622,152.66666666666666,0.34137163,-0.14379404,-0.15632708567493367,0.6164744972901525,0.046501886,0.10347612,0.00039956663,1.0998172,1.0258608
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
20000,1.5563333,0.0,0.11420744482893497,114.6,0.16190805,0.3304966,0.1019779934987917,0.8738684871407983,0.013749701,0.10259989,0.00039881933,0.54348207,0.679856
